race_date,venue_code,race_no,lane,finish,is_win,is_top3,course_base_winrate,rank_num,age,weight,flying_count,late_count,avg_start_time,win_rate_all,win_rate_2,win_rate_3,local_win_rate,local_win_rate_2,local_win_rate_3,motor_2rate,boat_2rate
20250827,01,2,4,4.0,0.0,0.0,0.087,2,39.0,52.0,0,0,0.19,4.82,29.23,46.92,4.44,11.11,44.44,25.0,31.61
20250827,01,2,1,6.0,0.0,0.0,0.555,1,,,0,0,,5.0,,,2.0,,,,
20250827,01,2,2,1.0,1.0,1.0,0.154,1,,,0,0,,5.0,,,5.0,,,,
20250827,01,2,5,5.0,0.0,0.0,0.057,2,25.0,52.1,1,0,0.18,2.61,3.03,12.12,2.21,5.19,15.58,28.1,28.48
20250827,01,2,6,2.0,0.0,1.0,0.033,1,,,0,0,,4.0,,,,,,,
20250827,01,2,4,4.0,0.0,0.0,0.087,1,,,0,0,,2.0,,,,,,,
20250827,01,2,6,2.0,0.0,1.0,0.033,2,58.0,52.0,1,0,0.2,4.91,27.16,51.85,5.26,40.0,48.57,35.29,41.61
20250827,01,2,5,5.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250827,01,2,2,1.0,1.0,1.0,0.154,1,,,0,0,,2.0,,,,,,,
20250827,01,3,1,1.0,1.0,1.0,0.555,2,36.0,47.0,0,0,0.16,5.69,37.78,56.67,5.26,47.37,52.63,33.14,30.63
20250827,01,3,4,2.0,0.0,1.0,0.087,1,,,0,0,,4.0,,,,,,,
20250827,01,3,3,6.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20250827,01,3,2,3.0,0.0,1.0,0.154,3,39.0,47.6,0,0,0.16,5.7,38.04,56.52,5.36,40.91,45.45,35.0,22.08
20250827,01,3,1,1.0,1.0,1.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,3,1,1.0,1.0,1.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,3,3,6.0,0.0,0.0,0.114,2,27.0,52.8,0,0,0.17,5.4,34.78,53.26,5.57,39.29,53.57,31.29,34.38
20250827,01,3,2,3.0,0.0,1.0,0.154,1,,,0,0,,4.0,,,,,,,
20250827,01,3,3,6.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20250827,01,3,4,2.0,0.0,1.0,0.087,4,45.0,52.1,0,0,0.17,6.87,46.94,67.35,7.84,62.16,78.38,46.81,45.22
20250827,01,3,5,4.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,,,,,
20250827,01,3,2,3.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,,,,,
20250827,01,3,5,4.0,0.0,0.0,0.057,4,46.0,52.0,2,0,0.11,6.64,53.57,66.96,6.18,40.0,58.18,28.46,31.54
20250827,01,3,6,5.0,0.0,0.0,0.033,1,,,0,0,,2.0,,,1.0,,,,
20250827,01,3,6,5.0,0.0,0.0,0.033,1,,,0,0,1.0,1.0,,,1.0,,,,
20250827,01,3,6,5.0,0.0,0.0,0.033,2,42.0,52.2,0,0,0.2,4.34,14.63,34.15,3.9,20.41,30.61,27.78,28.26
20250827,01,3,5,4.0,0.0,0.0,0.057,1,,,0,0,,5.0,,,5.0,,,,
20250827,01,3,4,2.0,0.0,1.0,0.087,1,,,0,0,,5.0,,,4.0,,,,
20250827,01,4,1,3.0,0.0,1.0,0.555,2,25.0,52.3,1,0,0.15,5.12,28.3,51.89,3.65,23.53,29.41,27.74,35.95
20250827,01,4,5,5.0,0.0,0.0,0.057,1,,,0,0,,5.0,,,2.0,,,,
20250827,01,4,3,1.0,1.0,1.0,0.114,1,,,0,0,,5.0,,,3.0,,,,
20250827,01,4,2,4.0,0.0,0.0,0.154,3,41.0,47.8,0,0,0.16,5.37,31.43,53.57,5.75,38.64,63.64,29.11,34.03
20250827,01,4,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,,,,,
20250827,01,4,4,6.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20250827,01,4,3,1.0,1.0,1.0,0.114,3,45.0,53.9,0,0,0.15,6.27,47.2,64.8,5.73,36.36,54.55,33.97,23.57
20250827,01,4,5,5.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250827,01,4,5,5.0,0.0,0.0,0.057,1,,,0,0,,2.0,,,,,,,
20250827,01,4,4,6.0,0.0,0.0,0.087,4,53.0,52.0,0,0,0.17,6.37,48.57,65.71,5.68,43.9,58.54,32.93,32.69
20250827,01,4,4,6.0,0.0,0.0,0.087,1,,,0,0,1.0,2.0,,,2.0,,,,
20250827,01,4,2,4.0,0.0,0.0,0.154,1,,,0,0,,3.0,,,2.0,,,,
20250827,01,4,5,5.0,0.0,0.0,0.057,2,21.0,45.5,0,0,0.2,3.11,6.6,16.98,0.0,0.0,0.0,33.15,38.36
20250827,01,4,6,2.0,0.0,1.0,0.033,1,,,0,0,,1.0,,,,,,,
20250827,01,4,6,2.0,0.0,1.0,0.033,1,,,0,0,,6.0,,,,,,,
20250827,01,4,6,2.0,0.0,1.0,0.033,3,47.0,56.9,0,0,0.18,6.2,42.15,61.98,5.54,37.5,56.25,32.39,35.48
20250827,01,4,3,1.0,1.0,1.0,0.114,1,,,0,0,1.0,4.0,,,4.0,,,,
20250827,01,4,2,4.0,0.0,0.0,0.154,1,,,0,0,,1.0,,,4.0,,,,
20250827,01,5,1,6.0,0.0,0.0,0.555,2,51.0,52.1,1,0,0.16,4.49,26.97,37.08,3.56,11.11,22.22,35.81,36.77
20250827,01,5,6,4.0,0.0,0.0,0.033,1,,,0,0,,5.0,,,,,,,
20250827,01,5,4,3.0,0.0,1.0,0.087,1,,,0,0,,5.0,,,,,,,
20250827,01,5,2,5.0,0.0,0.0,0.154,4,52.0,54.1,0,0,0.15,6.98,54.62,73.08,7.62,62.07,79.31,28.28,31.82
20250827,01,5,1,6.0,0.0,0.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,5,1,6.0,0.0,0.0,0.555,1,,,0,0,,5.0,,,1.0,,,,
20250827,01,5,3,2.0,0.0,1.0,0.114,3,56.0,52.0,0,0,0.17,6.17,42.48,64.71,7.76,64.71,94.12,37.41,35.67
20250827,01,5,2,5.0,0.0,0.0,0.154,1,,,0,0,,5.0,,,1.0,,,,
20250827,01,5,4,3.0,0.0,1.0,0.087,1,,,0,0,,2.0,,,4.0,,,,
20250827,01,5,4,3.0,0.0,1.0,0.087,2,41.0,52.2,0,0,0.15,4.55,18.48,43.48,2.69,6.25,12.5,40.3,33.33
20250827,01,5,1,6.0,0.0,0.0,0.555,1,,,0,0,,5.0,,,,,,,
20250827,01,5,1,6.0,0.0,0.0,0.555,1,,,0,0,,3.0,,,,,,,
20250827,01,5,5,1.0,1.0,1.0,0.057,4,29.0,52.0,0,0,0.14,6.17,40.6,54.14,6.58,53.33,64.44,30.07,33.55
20250827,01,5,4,3.0,0.0,1.0,0.087,1,,,0,0,,3.0,,,,,,,
20250827,01,5,5,1.0,1.0,1.0,0.057,1,,,0,0,1.0,1.0,,,,,,,
20250827,01,5,6,4.0,0.0,0.0,0.033,2,22.0,52.0,1,0,0.18,2.4,9.57,12.77,2.67,20.0,20.0,27.93,32.21
20250827,01,5,3,2.0,0.0,1.0,0.114,1,,,0,0,,6.0,,,,,,,
20250827,01,6,1,1.0,1.0,1.0,0.555,4,43.0,46.5,0,0,0.17,6.75,47.19,74.16,6.7,44.68,76.6,29.68,29.87
20250827,01,6,3,6.0,0.0,0.0,0.114,1,,,0,0,,6.0,,,2.0,,,,
20250827,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,6,2,3.0,0.0,1.0,0.154,2,58.0,52.0,1,0,0.2,4.91,27.16,51.85,5.26,40.0,48.57,35.29,41.61
20250827,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250827,01,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,2.0,,,,,,,
20250827,01,6,3,6.0,0.0,0.0,0.114,2,26.0,50.0,0,0,0.17,3.89,17.53,27.84,0.0,0.0,0.0,52.38,37.33
20250827,01,6,3,6.0,0.0,0.0,0.114,1,,,0,0,,6.0,,,4.0,,,,
20250827,01,6,3,6.0,0.0,0.0,0.114,1,,,0,0,,6.0,,,4.0,,,,
20250827,01,6,4,2.0,0.0,1.0,0.087,2,33.0,52.2,0,0,0.2,4.17,22.32,35.71,4.49,23.4,44.68,33.33,36.6
20250827,01,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20250827,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,6.0,,,,
20250827,01,6,5,5.0,0.0,0.0,0.057,2,22.0,51.0,0,0,0.18,3.8,13.16,31.58,2.63,3.33,11.11,28.81,40.74
20250827,01,6,3,6.0,0.0,0.0,0.114,1,,,0,0,,2.0,,,4.0,,,,
20250827,01,6,6,4.0,0.0,0.0,0.033,1,,,0,0,,4.0,,,6.0,,,,
20250827,01,6,6,4.0,0.0,0.0,0.033,2,38.0,46.0,1,0,0.16,5.32,29.33,49.33,5.56,38.24,52.94,38.3,31.61
20250827,01,6,4,2.0,0.0,1.0,0.087,1,,,0,0,,3.0,,,5.0,,,,
20250827,01,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20250827,01,7,1,3.0,0.0,1.0,0.555,3,43.0,56.9,0,0,0.13,5.1,30.95,54.76,7.26,57.89,84.21,24.59,28.47
20250827,01,7,4,5.0,0.0,0.0,0.087,1,,,0,0,,2.0,,,3.0,,,,
20250827,01,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,4.0,,,3.0,,,,
20250827,01,7,2,2.0,0.0,1.0,0.154,2,42.0,55.7,0,0,0.16,4.63,26.53,45.92,5.15,41.3,50.0,33.33,25.0
20250827,01,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,4.0,,,6.0,,,,
20250827,01,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,2.0,,,1.0,,,,
20250827,01,7,3,1.0,1.0,1.0,0.114,4,38.0,54.9,0,0,0.13,6.34,41.41,59.38,6.54,42.86,64.29,34.35,36.48
20250827,01,7,2,2.0,0.0,1.0,0.154,1,,,0,0,1.0,6.0,,,6.0,,,,
20250827,01,7,3,1.0,1.0,1.0,0.114,1,,,0,0,1.0,6.0,,,5.0,,,,
20250827,01,7,4,5.0,0.0,0.0,0.087,2,40.0,47.0,0,0,0.13,6.25,42.73,63.64,6.35,45.16,67.74,36.73,39.62
20250827,01,7,1,3.0,0.0,1.0,0.555,1,,,0,0,,6.0,,,2.0,,,,
20250827,01,7,4,5.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,6.0,,,,
20250827,01,7,5,6.0,0.0,0.0,0.057,2,58.0,57.3,1,0,0.19,3.28,12.82,21.79,4.08,14.29,36.73,42.36,31.65
20250827,01,7,6,4.0,0.0,0.0,0.033,1,,,0,0,,3.0,,,,,,,
20250827,01,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,6.0,,,,,,,
20250827,01,7,6,4.0,0.0,0.0,0.033,2,25.0,52.1,1,0,0.18,2.61,3.03,12.12,2.21,5.19,15.58,28.1,28.48
20250827,01,7,6,4.0,0.0,0.0,0.033,1,,,0,0,,4.0,,,,,,,
20250827,01,7,4,5.0,0.0,0.0,0.087,1,,,0,0,,2.0,,,,,,,
20250827,01,8,1,2.0,0.0,1.0,0.555,3,49.0,52.0,0,0,0.15,5.61,36.73,56.12,4.69,20.69,41.38,28.06,35.81
20250827,01,8,5,1.0,1.0,1.0,0.057,1,,,0,0,,5.0,,,3.0,,,,
20250827,01,8,5,1.0,1.0,1.0,0.057,1,,,0,0,,4.0,,,4.0,,,,
20250827,01,8,2,6.0,0.0,0.0,0.154,2,21.0,45.5,0,0,0.2,3.11,6.6,16.98,0.0,0.0,0.0,33.15,38.36
20250827,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,1.0,,,,,,,
20250827,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,6.0,,,,,,,
20250827,01,8,3,4.0,0.0,0.0,0.114,2,57.0,52.0,1,0,0.18,3.14,11.54,19.23,4.5,33.33,33.33,29.71,25.9
20250827,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,5.0,,,,,,,
20250827,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,6.0,,,,,,,
20250827,01,8,4,5.0,0.0,0.0,0.087,2,37.0,51.5,0,0,0.18,4.36,21.62,41.44,4.12,23.08,34.62,36.57,33.33
20250827,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,,,,,
20250827,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,4.0,,,,,,,
20250827,01,8,5,1.0,1.0,1.0,0.057,4,44.0,54.5,0,0,0.13,7.03,51.09,67.88,7.31,55.56,71.11,30.0,30.61
20250827,01,8,2,6.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,1.0,,,,
20250827,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,2.0,,,,
20250827,01,8,6,3.0,0.0,1.0,0.033,2,27.0,52.8,0,0,0.17,5.4,34.78,53.26,5.57,39.29,53.57,31.29,34.38
20250827,01,8,2,6.0,0.0,0.0,0.154,1,,,0,0,,4.0,,,,,,,
20250827,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20250827,01,9,1,1.0,1.0,1.0,0.555,3,44.0,52.4,1,0,0.18,5.9,40.38,61.54,0.0,0.0,0.0,29.85,32.19
20250827,01,9,2,5.0,0.0,0.0,0.154,1,,,0,0,,3.0,,,,,,,
20250827,01,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20250827,01,9,2,5.0,0.0,0.0,0.154,4,44.0,52.0,0,0,0.14,7.15,56.49,77.1,6.92,44.0,76.0,32.32,31.61
20250827,01,9,4,3.0,0.0,1.0,0.087,1,,,0,0,,5.0,,,6.0,,,,
20250827,01,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,5.0,,,3.0,,,,
20250827,01,9,3,2.0,0.0,1.0,0.114,4,29.0,52.0,0,0,0.14,6.17,40.6,54.14,6.58,53.33,64.44,30.07,33.55
20250827,01,9,4,3.0,0.0,1.0,0.087,1,,,0,0,,3.0,,,,,,,
20250827,01,9,5,6.0,0.0,0.0,0.057,1,,,0,0,1.0,1.0,,,,,,,
20250827,01,9,4,3.0,0.0,1.0,0.087,2,43.0,52.0,0,0,0.15,4.31,23.6,39.33,4.61,26.79,41.07,23.3,25.33
20250827,01,9,6,4.0,0.0,0.0,0.033,1,,,0,0,,1.0,,,3.0,,,,
20250827,01,9,4,3.0,0.0,1.0,0.087,1,,,0,0,,1.0,,,6.0,,,,
20250827,01,9,5,6.0,0.0,0.0,0.057,2,36.0,52.0,0,0,0.16,5.68,34.44,60.0,5.58,26.32,68.42,32.95,33.54
20250827,01,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20250827,01,9,2,5.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,,,,,
20250827,01,9,6,4.0,0.0,0.0,0.033,3,38.0,51.5,0,0,0.15,6.71,52.05,69.86,5.82,54.55,54.55,39.57,30.33
20250827,01,9,3,2.0,0.0,1.0,0.114,1,,,0,0,,4.0,,,4.0,,,,
20250827,01,9,2,5.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,2.0,,,,
20250827,01,10,1,1.0,1.0,1.0,0.555,4,45.0,52.1,0,0,0.17,6.87,46.94,67.35,7.84,62.16,78.38,46.81,45.22
20250827,01,10,5,6.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,,,,,
20250827,01,10,2,3.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,,,,,
20250827,01,10,2,3.0,0.0,1.0,0.154,3,45.0,53.9,0,0,0.15,6.27,47.2,64.8,5.73,36.36,54.55,33.97,23.57
20250827,01,10,5,6.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250827,01,10,5,6.0,0.0,0.0,0.057,1,,,0,0,,2.0,,,,,,,
20250827,01,10,3,2.0,0.0,1.0,0.114,3,24.0,52.0,0,0,0.17,5.7,31.82,57.95,5.47,29.41,58.82,33.88,34.19
20250827,01,10,4,4.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,,,,,
20250827,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20250827,01,10,4,4.0,0.0,0.0,0.087,2,51.0,52.1,1,0,0.16,4.49,26.97,37.08,3.56,11.11,22.22,35.81,36.77
20250827,01,10,6,5.0,0.0,0.0,0.033,1,,,0,0,,5.0,,,,,,,
20250827,01,10,4,4.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20250827,01,10,5,6.0,0.0,0.0,0.057,4,38.0,52.0,0,0,0.14,5.98,39.17,53.33,7.8,60.0,90.0,29.94,35.0
20250827,01,10,6,5.0,0.0,0.0,0.033,1,,,0,0,,1.0,,,4.0,,,,
20250827,01,10,5,6.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,1.0,,,,
20250827,01,10,6,5.0,0.0,0.0,0.033,2,52.0,52.5,0,0,0.17,5.15,31.5,48.82,5.13,26.67,53.33,40.6,37.11
20250827,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,4.0,,,2.0,,,,
20250827,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,4.0,,,4.0,,,,
20250827,01,11,1,1.0,1.0,1.0,0.555,4,53.0,52.0,0,0,0.17,6.37,48.57,65.71,5.68,43.9,58.54,32.93,32.69
20250827,01,11,4,2.0,0.0,1.0,0.087,1,,,0,0,1.0,2.0,,,2.0,,,,
20250827,01,11,2,4.0,0.0,0.0,0.154,1,,,0,0,,3.0,,,2.0,,,,
20250827,01,11,2,4.0,0.0,0.0,0.154,2,41.0,52.2,0,0,0.15,4.55,18.48,43.48,2.69,6.25,12.5,40.3,33.33
20250827,01,11,1,1.0,1.0,1.0,0.555,1,,,0,0,,5.0,,,,,,,
20250827,01,11,1,1.0,1.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20250827,01,11,3,3.0,0.0,1.0,0.114,3,39.0,47.6,0,0,0.16,5.7,38.04,56.52,5.36,40.91,45.45,35.0,22.08
20250827,01,11,1,1.0,1.0,1.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,11,1,1.0,1.0,1.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,11,4,2.0,0.0,1.0,0.087,3,44.0,52.5,0,0,0.18,5.2,36.08,46.39,6.12,45.61,57.89,45.07,31.17
20250827,01,11,6,6.0,0.0,0.0,0.033,1,,,0,0,,1.0,,,5.0,,,,
20250827,01,11,6,6.0,0.0,0.0,0.033,1,,,0,0,,2.0,,,2.0,,,,
20250827,01,11,5,5.0,0.0,0.0,0.057,4,43.0,46.5,0,0,0.17,6.75,47.19,74.16,6.7,44.68,76.6,29.68,29.87
20250827,01,11,3,3.0,0.0,1.0,0.114,1,,,0,0,,6.0,,,2.0,,,,
20250827,01,11,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,11,6,6.0,0.0,0.0,0.033,2,39.0,52.0,0,0,0.19,4.82,29.23,46.92,4.44,11.11,44.44,25.0,31.61
20250827,01,11,1,1.0,1.0,1.0,0.555,1,,,0,0,,5.0,,,2.0,,,,
20250827,01,11,2,4.0,0.0,0.0,0.154,1,,,0,0,,5.0,,,5.0,,,,
20250827,01,12,1,2.0,0.0,1.0,0.555,4,52.0,54.1,0,0,0.15,6.98,54.62,73.08,7.62,62.07,79.31,28.28,31.82
20250827,01,12,1,2.0,0.0,1.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250827,01,12,1,2.0,0.0,1.0,0.555,1,,,0,0,,5.0,,,1.0,,,,
20250827,01,12,2,6.0,0.0,0.0,0.154,2,36.0,47.0,0,0,0.16,5.69,37.78,56.67,5.26,47.37,52.63,33.14,30.63
20250827,01,12,4,1.0,1.0,1.0,0.087,1,,,0,0,,4.0,,,,,,,
20250827,01,12,3,4.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20250827,01,12,3,4.0,0.0,0.0,0.114,3,41.0,47.8,0,0,0.16,5.37,31.43,53.57,5.75,38.64,63.64,29.11,34.03
20250827,01,12,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,,,,,
20250827,01,12,4,1.0,1.0,1.0,0.087,1,,,0,0,,5.0,,,,,,,
20250827,01,12,4,1.0,1.0,1.0,0.087,4,44.0,54.5,0,0,0.13,7.03,51.09,67.88,7.31,55.56,71.11,30.0,30.61
20250827,01,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,1.0,,,,
20250827,01,12,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,2.0,,,,
20250827,01,12,5,5.0,0.0,0.0,0.057,2,33.0,52.2,0,0,0.2,4.17,22.32,35.71,4.49,23.4,44.68,33.33,36.6
20250827,01,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20250827,01,12,5,5.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,6.0,,,,
20250827,01,12,6,3.0,0.0,1.0,0.033,3,37.0,52.0,1,0,0.17,5.33,31.67,53.33,5.61,34.01,53.06,27.27,48.13
20250827,01,12,4,1.0,1.0,1.0,0.087,1,,,0,0,,2.0,,,,,,,
20250827,01,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,4.0,,,,,,,
20250828,01,1,1,4.0,0.0,0.0,0.555,2,58.0,52.0,1,0,0.2,4.91,27.16,51.85,5.26,40.0,48.57,35.29,41.61
20250828,01,1,5,5.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250828,01,1,2,1.0,1.0,1.0,0.154,1,,,0,0,,2.0,,,,,,,
20250828,01,1,2,1.0,1.0,1.0,0.154,3,44.0,52.6,0,0,0.18,5.2,36.08,46.39,6.12,45.61,57.89,45.07,31.17
20250828,01,1,6,2.0,0.0,1.0,0.033,1,,,0,0,,1.0,,,5.0,,,,
20250828,01,1,6,2.0,0.0,1.0,0.033,1,,,0,0,,2.0,,,2.0,,,,
20250828,01,1,3,3.0,0.0,1.0,0.114,2,27.0,52.8,0,0,0.17,5.4,34.78,53.26,5.57,39.29,53.57,31.29,34.38
20250828,01,1,2,1.0,1.0,1.0,0.154,1,,,0,0,,4.0,,,,,,,
20250828,01,1,3,3.0,0.0,1.0,0.114,1,,,0,0,,5.0,,,,,,,
20250828,01,1,4,6.0,0.0,0.0,0.087,2,58.0,57.4,1,0,0.19,3.28,12.82,21.79,4.08,14.29,36.73,42.36,34.57
20250828,01,1,6,2.0,0.0,1.0,0.033,1,,,0,0,,3.0,,,,,,,
20250828,01,1,3,3.0,0.0,1.0,0.114,1,,,0,0,,6.0,,,,,,,
20250828,01,1,5,5.0,0.0,0.0,0.057,3,39.0,47.7,0,0,0.16,5.7,38.04,56.52,5.36,40.91,45.45,35.0,22.08
20250828,01,1,1,4.0,0.0,0.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250828,01,1,1,4.0,0.0,0.0,0.555,1,,,0,0,,6.0,,,3.0,,,,
20250828,01,1,6,2.0,0.0,1.0,0.033,2,22.0,51.5,0,0,0.18,3.8,13.16,31.58,2.63,3.33,11.11,28.81,40.74
20250828,01,1,3,3.0,0.0,1.0,0.114,1,,,0,0,,2.0,,,4.0,,,,
20250828,01,1,6,2.0,0.0,1.0,0.033,1,,,0,0,,4.0,,,6.0,,,,
20250828,01,2,1,6.0,0.0,0.0,0.555,2,57.0,52.1,1,0,0.18,3.14,11.54,19.23,4.5,33.33,33.33,29.71,25.9
20250828,01,2,6,4.0,0.0,0.0,0.033,1,,,0,0,,5.0,,,,,,,
20250828,01,2,6,4.0,0.0,0.0,0.033,1,,,0,0,,6.0,,,,,,,
20250828,01,2,2,3.0,0.0,1.0,0.154,2,51.0,52.2,1,0,0.16,4.49,26.97,37.08,3.56,11.11,22.22,35.81,36.77
20250828,01,2,6,4.0,0.0,0.0,0.033,1,,,0,0,,5.0,,,,,,,
20250828,01,2,4,5.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20250828,01,2,3,1.0,1.0,1.0,0.114,3,38.0,52.0,0,0,0.15,6.71,52.05,69.86,5.82,54.55,54.55,39.57,30.33
20250828,01,2,3,1.0,1.0,1.0,0.114,1,,,0,0,,4.0,,,4.0,,,,
20250828,01,2,2,3.0,0.0,1.0,0.154,1,,,0,0,,2.0,,,2.0,,,,
20250828,01,2,4,5.0,0.0,0.0,0.087,3,37.0,52.0,1,0,0.17,5.33,31.67,53.33,5.61,34.01,53.06,27.27,48.13
20250828,01,2,4,5.0,0.0,0.0,0.087,1,,,0,0,,2.0,,,,,,,
20250828,01,2,2,3.0,0.0,1.0,0.154,1,,,0,0,,4.0,,,,,,,
20250828,01,2,5,2.0,0.0,1.0,0.057,3,24.0,52.0,0,0,0.17,5.7,31.82,57.95,5.47,29.41,58.82,33.88,34.19
20250828,01,2,4,5.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,,,,,
20250828,01,2,1,6.0,0.0,0.0,0.555,1,,,0,0,,3.0,,,,,,,
20250828,01,2,6,4.0,0.0,0.0,0.033,2,42.0,55.7,0,0,0.16,4.63,26.53,45.92,5.15,41.3,50.0,33.33,25.0
20250828,01,2,3,1.0,1.0,1.0,0.114,1,,,0,0,,4.0,,,6.0,,,,
20250828,01,2,3,1.0,1.0,1.0,0.114,1,,,0,0,,2.0,,,1.0,,,,
20250828,01,3,1,5.0,0.0,0.0,0.555,2,43.0,51.5,0,0,0.15,4.31,23.6,39.33,4.61,26.79,41.07,23.3,25.33
20250828,01,3,6,4.0,0.0,0.0,0.033,1,,,0,0,,1.0,,,3.0,,,,
20250828,01,3,4,2.0,0.0,1.0,0.087,1,,,0,0,,1.0,,,6.0,,,,
20250828,01,3,2,3.0,0.0,1.0,0.154,4,46.0,52.0,2,0,0.11,6.64,53.57,66.96,6.18,40.0,58.18,28.46,31.54
20250828,01,3,6,4.0,0.0,0.0,0.033,1,,,0,0,,2.0,,,1.0,,,,
20250828,01,3,6,4.0,0.0,0.0,0.033,1,,,0,0,1.0,1.0,,,1.0,,,,
20250828,01,3,3,1.0,1.0,1.0,0.114,3,45.0,53.7,0,0,0.15,6.27,47.2,64.8,5.73,36.36,54.55,33.97,23.57
20250828,01,3,5,6.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,,,,,
20250828,01,3,5,6.0,0.0,0.0,0.057,1,,,0,0,,2.0,,,,,,,
20250828,01,3,4,2.0,0.0,1.0,0.087,3,44.0,52.3,1,0,0.18,5.9,40.38,61.54,0.0,0.0,0.0,29.85,32.19
20250828,01,3,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,,,,,
20250828,01,3,1,5.0,0.0,0.0,0.555,1,,,0,0,,3.0,,,,,,,
20250828,01,3,5,6.0,0.0,0.0,0.057,2,38.0,46.0,1,0,0.16,5.32,29.33,49.33,5.56,38.24,52.94,38.3,31.61
20250828,01,3,4,2.0,0.0,1.0,0.087,1,,,0,0,,3.0,,,5.0,,,,
20250828,01,3,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20250828,01,3,6,4.0,0.0,0.0,0.033,4,43.0,47.0,0,0,0.17,6.75,47.19,74.16,6.7,44.68,76.6,29.68,29.87
20250828,01,3,3,1.0,1.0,1.0,0.114,1,,,0,0,,6.0,,,2.0,,,,
20250828,01,3,5,6.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,3.0,,,,
